Date,Price,Open,High,Low,Volume,Change
"Jan 07, 2020",977.75,969.35,981.6,961.65,-,0.87
"Jan 06, 2020",969.35,989.95,998.9,960.7,-,-2.02
"Jan 05, 2020",989.3,988.55,997.35,988.55,-,0.08
"Jan 03, 2020",988.55,987.4,1001.15,985.0,-,0.17
"Jan 02, 2020",986.9,976.15,998.25,972.0,-,1.17
"Jan 01, 2020",975.5,973.55,976.6,972.65,-,0.37
"Dec 31, 2019",971.9,965.65,990.5,965.2,-,0.74
"Dec 30, 2019",964.75,956.9,967.9,954.5,-,0.92
"Dec 29, 2019",956.0,953.15,956.5,951.9,-,0.91
"Dec 27, 2019",947.35,950.35,956.4,943.95,-,-0.18
"Dec 26, 2019",949.1,944.1,963.5,941.25,-,0.65
"Dec 25, 2019",943.0,945.6,947.15,941.8,-,-0.27
"Dec 24, 2019",945.6,932.7,948.15,929.55,-,1.4
"Dec 23, 2019",932.5,919.0,941.2,913.55,-,1.49
"Dec 22, 2019",918.85,912.25,919.0,911.6,-,0.73
"Dec 20, 2019",912.15,936.95,939.85,910.8,-,-2.59
"Dec 19, 2019",936.4,936.9,941.3,928.25,-,0.06
"Dec 18, 2019",935.8,929.1,938.9,925.4,-,0.73
"Dec 17, 2019",929.05,931.25,936.8,921.3,-,-0.23
"Dec 16, 2019",931.15,928.9,938.2,928.05,-,0.28
"Dec 15, 2019",928.55,930.6,931.1,928.3,-,-0.22
"Dec 13, 2019",930.6,946.45,947.5,925.0,-,-1.58
"Dec 12, 2019",945.5,941.4,951.4,937.3,-,0.44
"Dec 11, 2019",941.4,919.35,947.4,917.7,-,2.48
"Dec 10, 2019",918.65,896.2,926.6,895.8,-,2.5
"Dec 09, 2019",896.25,897.55,902.6,890.05,-,-0.21
"Dec 08, 2019",898.1,898.45,899.1,896.4,-,0.02
"Dec 06, 2019",897.9,898.0,903.55,892.85,-,-0.09
"Dec 05, 2019",898.7,900.0,903.8,886.5,-,-0.15
"Dec 04, 2019",900.05,912.4,918.35,896.75,-,-1.31
"Dec 03, 2019",912.0,900.5,913.95,897.55,-,1.29
"Dec 02, 2019",900.4,899.5,906.25,892.8,-,0.13
"Dec 01, 2019",899.25,898.05,899.4,896.7,-,0.13
"Nov 29, 2019",898.1,895.2,904.2,894.15,-,0.28
"Nov 28, 2019",895.55,899.4,899.6,891.0,-,-0.44
"Nov 27, 2019",899.5,909.9,910.5,891.3,-,-1.13
"Nov 26, 2019",909.8,898.4,918.85,896.4,-,1.26
"Nov 25, 2019",898.45,894.6,903.0,892.6,-,0.44
"Nov 24, 2019",894.55,893.75,895.05,891.75,-,0.09
"Nov 22, 2019",893.75,918.05,919.1,888.4,-,-2.59
"Nov 21, 2019",917.5,920.3,929.7,912.4,-,-0.25
"Nov 20, 2019",919.8,912.6,922.0,908.8,-,0.81
"Nov 19, 2019",912.4,897.15,914.3,896.45,-,1.71
"Nov 18, 2019",897.1,893.55,901.9,881.15,-,0.43
"Nov 17, 2019",893.25,892.55,894.55,891.95,-,0.1
"Nov 15, 2019",892.4,882.7,898.7,877.1,-,1.08
"Nov 14, 2019",882.85,875.75,886.9,872.3,-,0.77
"Nov 13, 2019",876.1,873.7,879.6,869.65,-,0.23
"Nov 12, 2019",874.05,876.9,883.0,867.85,-,-0.36
"Nov 11, 2019",877.2,890.8,894.9,875.8,-,-1.61
"Nov 10, 2019",891.55,890.15,892.5,889.95,-,0.21
"Nov 08, 2019",889.7,913.85,913.85,889.6,-,-2.68
"Nov 07, 2019",914.2,932.45,938.05,907.2,-,-1.94
"Nov 06, 2019",932.3,932.2,936.8,926.2,-,0.01
"Nov 05, 2019",932.25,939.65,943.5,928.5,-,-0.75
"Nov 04, 2019",939.3,955.5,959.9,936.2,-,-1.61
"Nov 03, 2019",954.7,954.45,957.2,954.1,-,0.01
"Nov 01, 2019",954.65,936.6,959.45,933.45,-,1.96
"Oct 31, 2019",936.3,928.5,943.4,926.55,-,0.89
"Oct 30, 2019",928.05,924.95,931.85,918.4,-,0.37
"Oct 29, 2019",924.6,920.5,926.2,912.75,-,0.46
"Oct 28, 2019",920.35,931.1,938.35,917.4,-,-1.14
"Oct 27, 2019",930.95,930.7,931.1,929.6,-,0.04
"Oct 25, 2019",930.55,927.55,943.75,927.15,-,0.36
"Oct 24, 2019",927.2,922.5,936.8,921.85,-,0.54
"Oct 23, 2019",922.2,896.8,927.4,894.0,-,2.84
"Oct 22, 2019",896.7,891.8,897.85,888.2,-,0.57
"Oct 21, 2019",891.6,895.45,902.75,888.7,-,-0.43
"Oct 20, 2019",895.45,894.75,896.8,894.3,-,-0.12
"Oct 18, 2019",896.5,891.35,898.3,886.9,-,0.54
"Oct 17, 2019",891.7,889.7,894.2,884.5,-,0.21
"Oct 16, 2019",889.85,888.5,894.9,880.1,-,0.15
"Oct 15, 2019",888.55,898.55,906.9,887.25,-,-1.12
"Oct 14, 2019",898.6,897.6,906.05,894.5,-,0.11
"Oct 13, 2019",897.65,899.5,900.75,896.1,-,-0.37
"Oct 11, 2019",901.0,904.25,911.4,889.0,-,-0.36
"Oct 10, 2019",904.25,895.4,908.7,887.7,-,0.93
"Oct 09, 2019",895.95,899.05,901.6,887.6,-,-0.34
"Oct 08, 2019",899.05,881.95,899.2,881.5,-,1.95
"Oct 07, 2019",881.85,884.5,893.8,879.4,-,-0.34
"Oct 06, 2019",884.9,885.5,887.7,883.95,-,-0.06
"Oct 04, 2019",885.45,894.2,895.1,876.85,-,-1.01
"Oct 03, 2019",894.45,893.55,903.9,890.7,-,0.06
"Oct 02, 2019",893.9,884.15,897.9,875.55,-,1.08
"Oct 01, 2019",884.35,891.6,893.8,879.4,-,-0.87
"Sep 30, 2019",892.15,938.8,940.65,880.3,-,-4.98
"Sep 29, 2019",938.9,936.7,940.75,935.3,-,1.0
"Sep 27, 2019",929.6,932.8,937.1,919.55,-,-0.34
"Sep 26, 2019",932.8,928.1,937.75,926.3,-,0.48
"Sep 25, 2019",928.3,957.3,958.95,923.75,-,-3.0
"Sep 24, 2019",957.05,959.55,963.85,948.75,-,-0.23
"Sep 23, 2019",959.25,950.9,963.65,950.75,-,0.88
"Sep 22, 2019",950.9,944.1,951.7,944.1,-,0.38
"Sep 20, 2019",947.3,939.9,950.2,937.65,-,0.75
"Sep 19, 2019",940.25,924.85,943.9,924.1,-,1.62
"Sep 18, 2019",925.3,940.5,944.9,922.6,-,-1.62
"Sep 17, 2019",940.5,937.85,946.7,930.9,-,0.25
"Sep 16, 2019",938.2,958.4,962.15,929.05,-,-2.14
"Sep 15, 2019",958.75,950.65,959.5,950.65,-,0.85
"Sep 13, 2019",950.65,952.45,966.7,948.5,-,-0.17
"Sep 12, 2019",952.25,948.2,962.95,944.65,-,0.43
"Sep 11, 2019",948.15,934.55,948.3,933.95,-,1.42
"Sep 10, 2019",934.85,946.2,947.65,930.95,-,-1.19
"Sep 09, 2019",946.1,950.2,964.65,945.4,-,-0.46
"Sep 08, 2019",950.45,953.85,960.1,947.4,-,-0.3
"Sep 06, 2019",953.3,963.45,967.4,929.65,-,-0.92
"Sep 05, 2019",962.2,991.7,1000.8,946.85,-,-2.94
"Sep 04, 2019",991.3,964.75,994.2,959.3,-,2.78
"Sep 03, 2019",964.5,933.2,969.95,930.05,-,3.35
"Sep 02, 2019",933.25,940.1,942.3,928.1,-,-0.77
"Sep 01, 2019",940.45,936.5,942.3,936.0,-,0.41
"Aug 30, 2019",936.6,920.75,944.15,915.95,-,1.72
"Aug 29, 2019",920.75,901.7,938.9,897.75,-,2.1
"Aug 28, 2019",901.8,870.45,911.85,868.4,-,3.62
"Aug 27, 2019",870.3,858.95,871.7,857.6,-,1.34
"Aug 26, 2019",858.75,864.25,869.3,855.3,-,-0.62
"Aug 25, 2019",864.1,860.95,864.75,859.35,-,0.45
"Aug 23, 2019",860.25,860.9,872.15,852.5,-,-0.06
"Aug 22, 2019",860.8,856.15,863.4,848.15,-,0.57
"Aug 21, 2019",855.95,850.1,859.05,842.6,-,0.68
"Aug 20, 2019",850.15,853.0,858.5,847.15,-,-0.35
"Aug 19, 2019",853.1,851.8,860.8,845.4,-,0.14
"Aug 18, 2019",851.9,851.35,853.35,850.9,-,0.06
"Aug 16, 2019",851.4,842.75,853.25,835.25,-,1.03
"Aug 15, 2019",842.75,848.55,850.1,835.85,-,-0.7
"Aug 14, 2019",848.65,857.6,858.4,846.1,-,-1.07
"Aug 13, 2019",857.8,862.05,870.1,839.95,-,-0.5
"Aug 12, 2019",862.15,864.6,865.9,856.45,-,-0.27
"Aug 11, 2019",864.5,864.45,865.1,863.3,-,0.02
"Aug 09, 2019",864.35,871.1,871.85,861.4,-,-0.73
"Aug 08, 2019",870.7,868.9,873.2,854.75,-,0.21
"Aug 07, 2019",868.85,855.4,873.4,849.6,-,1.55
"Aug 06, 2019",855.55,860.5,861.05,847.2,-,-0.58
"Aug 05, 2019",860.5,848.85,863.4,845.7,-,1.36
"Aug 04, 2019",848.95,848.25,851.6,848.0,-,0.09
"Aug 02, 2019",848.2,856.7,861.7,845.3,-,-1.01
"Aug 01, 2019",856.85,868.55,868.6,845.7,-,-1.35
"Jul 31, 2019",868.6,879.0,883.0,866.1,-,-1.16
"Jul 30, 2019",878.8,883.25,886.5,871.75,-,-0.49
"Jul 29, 2019",883.1,870.25,886.7,868.25,-,1.49
"Jul 28, 2019",870.1,868.8,871.0,868.8,-,0.17
"Jul 26, 2019",868.6,871.45,874.25,863.55,-,-0.31
"Jul 25, 2019",871.3,881.05,889.6,870.1,-,-1.1
"Jul 24, 2019",880.95,859.8,882.9,859.1,-,2.45
"Jul 23, 2019",859.9,851.0,862.85,847.4,-,1.06
"Jul 22, 2019",850.9,850.9,857.0,849.65,-,0.02
"Jul 21, 2019",850.7,849.35,851.6,848.6,-,0.15
"Jul 19, 2019",849.45,854.4,865.4,849.35,-,-0.57
"Jul 18, 2019",854.3,849.05,859.5,847.1,-,0.64
"Jul 17, 2019",848.85,844.3,854.55,838.2,-,0.55
"Jul 16, 2019",844.2,845.6,855.3,840.65,-,-0.18
"Jul 15, 2019",845.7,834.55,850.6,832.4,-,1.32
"Jul 14, 2019",834.7,834.15,835.0,832.9,-,0.05
"Jul 12, 2019",834.25,827.6,835.0,820.65,-,0.83
"Jul 11, 2019",827.4,831.35,836.05,825.7,-,-0.48
"Jul 10, 2019",831.4,813.5,832.65,811.35,-,2.19
"Jul 09, 2019",813.6,816.3,816.55,809.35,-,-0.37
"Jul 08, 2019",816.6,811.95,823.8,811.15,-,0.52
"Jul 07, 2019",812.35,813.7,815.9,811.9,-,-0.18
"Jul 05, 2019",813.8,840.0,842.7,808.35,-,-3.16
"Jul 04, 2019",840.35,843.9,845.35,837.05,-,-0.41
"Jul 03, 2019",843.85,837.85,847.85,832.2,-,0.73
"Jul 02, 2019",837.75,835.9,843.25,828.35,-,0.24
"Jul 01, 2019",835.75,834.3,851.6,834.2,-,0.16
"Jun 30, 2019",834.4,839.5,841.3,833.7,-,-0.62
"Jun 28, 2019",839.6,822.15,844.9,817.5,-,2.15
"Jun 27, 2019",821.95,821.3,822.25,811.8,-,0.06
"Jun 26, 2019",821.45,811.6,824.15,808.35,-,1.26
"Jun 25, 2019",811.25,820.3,824.7,810.5,-,-1.07
"Jun 24, 2019",820.05,817.95,821.05,812.05,-,0.26
"Jun 23, 2019",817.95,814.95,818.05,813.5,-,1.05
"Jun 21, 2019",809.45,810.2,814.5,798.5,-,-0.1
"Jun 20, 2019",810.25,812.75,823.85,805.1,-,-0.28
"Jun 19, 2019",812.55,803.4,813.1,797.25,-,1.14
"Jun 18, 2019",803.4,792.6,805.2,790.25,-,1.36
"Jun 17, 2019",792.65,801.75,803.3,791.3,-,-1.13
"Jun 16, 2019",801.7,803.5,805.7,801.0,-,-0.24
"Jun 14, 2019",803.6,812.35,818.75,801.95,-,-1.12
"Jun 13, 2019",812.7,811.3,814.8,805.55,-,0.17
"Jun 12, 2019",811.35,815.05,819.95,808.45,-,-0.47
"Jun 11, 2019",815.2,807.7,815.8,800.7,-,0.92
"Jun 10, 2019",807.75,809.5,810.05,796.9,-,-0.22
"Jun 09, 2019",809.55,806.1,810.7,805.65,-,0.42
"Jun 07, 2019",806.15,803.4,811.7,800.1,-,0.36
"Jun 06, 2019",803.25,806.6,808.35,798.8,-,-0.42
"Jun 05, 2019",806.65,820.9,833.2,802.25,-,-1.72
"Jun 04, 2019",820.75,823.05,825.4,816.1,-,-0.28
"Jun 03, 2019",823.05,794.7,824.15,794.45,-,3.56
"Jun 02, 2019",794.75,793.0,794.95,792.8,-,0.25
"May 31, 2019",792.8,791.65,796.6,789.65,-,0.15
"May 30, 2019",791.65,792.2,798.3,788.4,-,-0.07
"May 29, 2019",792.2,800.6,800.65,790.8,-,-1.0
"May 28, 2019",800.2,813.0,817.7,796.3,-,-1.59
"May 27, 2019",813.1,806.5,813.1,802.35,-,0.79
"May 26, 2019",806.7,806.15,807.2,804.5,-,0.15
"May 24, 2019",805.5,801.1,809.2,799.5,-,0.54
"May 23, 2019",801.15,803.7,804.45,796.7,-,-0.29
"May 22, 2019",803.5,817.55,818.5,802.7,-,-1.71
"May 21, 2019",817.5,816.5,820.45,807.2,-,0.12
"May 20, 2019",816.5,822.35,827.4,811.5,-,-0.72
"May 19, 2019",822.45,819.6,823.2,818.1,-,0.35
"May 17, 2019",819.55,835.4,836.1,818.25,-,-1.89
"May 16, 2019",835.3,846.55,852.05,833.1,-,-1.36
"May 15, 2019",846.8,859.6,860.85,844.1,-,-1.5
"May 14, 2019",859.7,860.9,867.9,855.1,-,-0.13
"May 13, 2019",860.85,858.9,865.15,851.4,-,0.23
"May 12, 2019",858.9,867.2,867.6,858.55,-,-1.02
"May 10, 2019",867.75,854.05,869.1,852.7,-,1.61
"May 09, 2019",854.0,864.6,866.0,849.5,-,-1.2
"May 08, 2019",864.4,873.05,878.95,863.0,-,-1.0
"May 07, 2019",873.15,884.8,887.45,870.05,-,-1.33
"May 06, 2019",884.95,864.85,885.1,859.4,-,2.33
"May 05, 2019",864.8,874.75,874.75,863.9,-,-1.13
"May 03, 2019",874.7,853.7,875.7,847.25,-,2.47
"May 02, 2019",853.65,872.15,873.3,852.7,-,-2.13
"May 01, 2019",872.2,891.4,892.4,867.8,-,-2.15
"Apr 30, 2019",891.4,901.35,904.55,888.65,-,-1.13
"Apr 29, 2019",901.6,903.9,905.3,891.8,-,-0.28
"Apr 28, 2019",904.1,902.9,904.1,902.45,-,0.14
"Apr 26, 2019",902.8,890.6,904.2,887.25,-,1.36
"Apr 25, 2019",890.65,888.6,892.6,881.15,-,0.23
"Apr 24, 2019",888.6,892.95,897.75,886.65,-,-0.5
"Apr 23, 2019",893.1,904.85,906.55,885.4,-,-1.3
"Apr 22, 2019",904.85,907.45,918.0,897.75,-,-0.25
"Apr 21, 2019",907.1,907.4,909.25,905.85,-,0.01
"Apr 19, 2019",907.0,907.0,907.0,907.0,-,-0.04
"Apr 18, 2019",907.4,892.9,907.85,885.95,-,1.65
"Apr 17, 2019",892.7,885.2,895.15,882.25,-,0.85
"Apr 16, 2019",885.2,891.7,896.65,881.2,-,-0.72
"Apr 15, 2019",891.65,896.25,898.1,883.0,-,-0.53
"Apr 14, 2019",896.4,896.1,897.4,894.6,-,0.12
"Apr 12, 2019",895.35,897.55,907.8,895.35,-,-0.23
"Apr 11, 2019",897.4,907.85,914.8,893.3,-,-1.16
"Apr 10, 2019",907.95,891.5,912.75,890.65,-,1.83
"Apr 09, 2019",891.6,910.05,911.85,890.55,-,-2.03
"Apr 08, 2019",910.05,908.9,920.4,907.65,-,0.14
"Apr 07, 2019",908.75,906.55,910.1,904.65,-,0.34
"Apr 05, 2019",905.65,902.15,913.4,890.35,-,0.4
"Apr 04, 2019",902.05,875.5,904.9,874.6,-,3.03
"Apr 03, 2019",875.5,855.85,876.95,855.35,-,2.28
"Apr 02, 2019",856.0,855.55,859.3,849.35,-,0.04
"Apr 01, 2019",855.7,856.4,862.3,847.8,-,-0.07
"Mar 31, 2019",856.3,853.25,858.35,853.25,-,0.34
"Mar 29, 2019",853.4,849.2,861.7,844.1,-,0.49
"Mar 28, 2019",849.25,859.7,870.65,839.05,-,-1.24
"Mar 27, 2019",859.9,865.25,876.4,857.05,-,-0.62
"Mar 26, 2019",865.3,866.7,867.85,855.4,-,-0.15
"Mar 25, 2019",866.6,850.0,868.25,846.6,-,1.96
"Mar 24, 2019",849.95,855.85,855.85,849.8,-,0.24
"Mar 22, 2019",847.95,860.3,867.65,846.75,-,-1.44
"Mar 21, 2019",860.35,868.45,876.7,858.0,-,-0.94
"Mar 20, 2019",868.5,851.7,869.0,851.4,-,1.97
"Mar 19, 2019",851.7,836.1,856.25,835.1,-,1.85
"Mar 18, 2019",836.2,830.7,839.7,823.65,-,0.68
"Mar 17, 2019",830.55,831.75,832.5,830.15,-,-0.15
"Mar 15, 2019",831.8,825.45,836.8,825.0,-,0.78
"Mar 14, 2019",825.4,842.05,843.7,824.1,-,-1.98
"Mar 13, 2019",842.05,836.0,849.4,832.7,-,0.74
"Mar 12, 2019",835.9,820.8,837.9,820.45,-,1.86
"Mar 11, 2019",820.65,818.2,821.15,809.6,-,0.31
"Mar 10, 2019",818.15,819.05,819.05,814.95,-,-0.09
"Mar 08, 2019",818.85,816.2,822.5,812.65,-,0.29
"Mar 07, 2019",816.5,829.0,830.0,814.5,-,-1.59
"Mar 06, 2019",829.7,838.85,839.9,826.5,-,-1.12
"Mar 05, 2019",839.1,840.5,843.1,835.05,-,-0.18
"Mar 04, 2019",840.6,864.2,865.8,837.2,-,-2.67
"Mar 03, 2019",863.7,864.05,866.05,862.6,-,0.17
"Mar 01, 2019",862.2,874.15,877.1,859.4,-,-1.36
"Feb 28, 2019",874.1,871.95,879.8,865.35,-,0.26
"Feb 27, 2019",871.85,863.2,876.8,861.6,-,1.01
"Feb 26, 2019",863.1,857.2,864.7,849.25,-,0.74
"Feb 25, 2019",856.8,847.15,858.8,846.85,-,1.18
"Feb 24, 2019",846.8,846.65,847.45,845.35,-,0.16
"Feb 22, 2019",845.45,827.15,847.45,825.9,-,2.24
"Feb 21, 2019",826.9,830.8,832.9,820.8,-,-0.42
"Feb 20, 2019",830.4,821.6,836.1,821.0,-,1.1
"Feb 19, 2019",821.4,808.8,824.1,807.9,-,1.56
"Feb 18, 2019",808.75,806.6,811.1,804.0,-,0.27
"Feb 17, 2019",806.6,808.55,809.4,806.55,-,-0.24
"Feb 15, 2019",808.55,788.85,809.55,785.1,-,2.51
"Feb 14, 2019",788.75,788.25,791.3,780.9,-,0.04
"Feb 13, 2019",788.4,793.15,796.35,787.35,-,-0.65
"Feb 12, 2019",793.55,789.3,794.9,785.55,-,0.48
"Feb 11, 2019",789.75,802.05,802.05,786.0,-,-1.56
"Feb 10, 2019",802.3,802.25,804.1,802.05,-,0.01
"Feb 08, 2019",802.2,800.5,803.0,796.0,-,0.17
"Feb 07, 2019",800.8,807.1,810.0,796.8,-,-0.78
"Feb 06, 2019",807.1,821.65,824.8,807.1,-,-1.73
"Feb 05, 2019",821.35,822.65,827.35,819.0,-,-0.14
"Feb 04, 2019",822.5,826.4,828.1,816.4,-,-0.42
"Feb 03, 2019",826.0,825.6,828.2,824.85,-,0.01
"Feb 01, 2019",825.9,823.7,834.95,820.2,-,0.35
"Jan 31, 2019",823.0,820.05,828.15,818.15,-,0.41
"Jan 30, 2019",819.6,816.65,823.8,814.6,-,0.4
"Jan 29, 2019",816.3,814.5,821.5,813.3,-,0.28
"Jan 28, 2019",814.0,818.4,822.2,811.0,-,-0.54
"Jan 27, 2019",818.4,820.7,820.8,818.35,-,-0.27
"Jan 25, 2019",820.65,804.75,822.0,803.85,-,1.99
"Jan 24, 2019",804.6,797.15,807.1,792.05,-,0.88
"Jan 23, 2019",797.55,793.65,798.2,791.0,-,0.45
"Jan 22, 2019",794.0,798.3,800.9,788.85,-,-0.56
"Jan 21, 2019",798.45,801.25,803.9,796.4,-,-0.36
"Jan 20, 2019",801.35,800.0,802.95,796.4,-,0.13
"Jan 18, 2019",800.3,812.25,818.1,797.75,-,-1.49
"Jan 17, 2019",812.4,809.15,816.0,803.65,-,0.38
"Jan 16, 2019",809.35,803.65,810.7,800.3,-,0.69
"Jan 15, 2019",803.8,808.3,809.75,798.75,-,-0.61
"Jan 14, 2019",808.7,814.25,816.7,801.8,-,-0.69
"Jan 13, 2019",814.3,814.4,815.2,813.75,-,0.06
"Jan 11, 2019",813.8,824.3,829.0,813.5,-,-1.23
"Jan 10, 2019",823.9,829.9,833.1,823.0,-,-0.69
"Jan 09, 2019",829.65,825.8,830.3,822.7,-,0.51
"Jan 08, 2019",825.45,826.8,830.5,818.9,-,-0.11
"Jan 07, 2019",826.4,825.1,836.5,823.4,-,0.19
"Jan 06, 2019",824.85,825.75,828.0,823.95,-,-0.22
"Jan 04, 2019",826.7,803.8,828.5,800.2,-,2.82
"Jan 03, 2019",804.0,798.6,806.2,795.35,-,0.66
"Jan 02, 2019",798.7,800.8,805.6,788.1,-,-0.24
"Jan 01, 2019",800.6,801.15,801.4,799.1,-,-0.1
"Dec 31, 2018",801.4,795.95,802.8,793.1,-,0.65
"Dec 30, 2018",796.2,795.8,797.5,795.6,-,0.75
"Dec 28, 2018",790.25,795.6,800.5,787.75,-,-0.66
"Dec 27, 2018",795.5,799.4,802.2,785.1,-,-0.47
"Dec 26, 2018",799.25,788.75,804.3,788.75,-,1.31
"Dec 25, 2018",788.9,788.8,790.75,788.35,-,0.06
"Dec 24, 2018",788.4,791.85,798.3,788.3,-,-0.45
"Dec 23, 2018",791.95,790.2,792.6,790.2,-,0.37
"Dec 21, 2018",789.05,796.5,798.6,788.0,-,-0.92
"Dec 20, 2018",796.4,787.6,798.8,785.0,-,1.1
"Dec 19, 2018",787.7,792.75,799.3,785.6,-,-0.66
"Dec 18, 2018",792.9,793.25,795.75,786.1,-,-0.03
"Dec 17, 2018",793.1,787.4,798.25,782.7,-,0.73
"Dec 16, 2018",787.35,786.9,787.65,786.2,-,0.0
"Dec 14, 2018",787.35,796.7,797.5,781.3,-,-1.19
"Dec 13, 2018",796.8,804.6,808.6,790.7,-,-0.98
"Dec 12, 2018",804.65,787.25,807.5,785.4,-,2.2
"Dec 11, 2018",787.35,783.55,791.3,780.1,-,0.46
"Dec 10, 2018",783.75,792.9,795.05,778.7,-,-1.18
"Dec 09, 2018",793.1,794.1,795.8,793.0,-,-0.15
"Dec 07, 2018",794.3,789.5,796.7,785.3,-,0.57
"Dec 06, 2018",789.8,802.05,803.7,785.0,-,-1.53
"Dec 05, 2018",802.05,804.65,805.55,791.3,-,-0.31
"Dec 04, 2018",804.55,808.5,811.2,799.7,-,-0.49
"Dec 03, 2018",808.5,808.0,816.5,805.3,-,0.07
"Dec 02, 2018",807.9,802.1,808.5,801.7,-,0.86
"Nov 30, 2018",801.0,822.2,823.0,799.2,-,-2.58
"Nov 29, 2018",822.2,828.0,832.5,818.9,-,-0.68
"Nov 28, 2018",827.8,836.5,837.2,816.7,-,-1.04
"Nov 27, 2018",836.5,846.5,848.7,832.7,-,-1.18
"Nov 26, 2018",846.5,843.8,852.2,843.2,-,0.32
"Nov 25, 2018",843.8,842.9,844.3,842.7,-,0.08
"Nov 23, 2018",843.1,850.0,850.6,839.9,-,-0.81
"Nov 22, 2018",850.0,849.1,852.8,847.3,-,0.11
"Nov 21, 2018",849.1,844.3,853.3,842.3,-,0.57
"Nov 20, 2018",844.3,855.7,858.1,840.8,-,-1.33
"Nov 19, 2018",855.7,848.0,858.6,845.0,-,0.91
"Nov 18, 2018",848.0,849.7,849.7,846.7,-,0.0
"Nov 16, 2018",848.0,844.6,850.7,842.5,-,0.44
"Nov 15, 2018",844.3,838.3,848.6,832.7,-,0.72
"Nov 14, 2018",838.3,843.7,844.9,829.1,-,-0.64
"Nov 13, 2018",843.7,845.1,853.4,838.2,-,-0.15
"Nov 12, 2018",845.0,857.5,860.4,842.7,-,-1.43
"Nov 11, 2018",857.3,855.3,857.5,855.3,-,0.2
"Nov 09, 2018",855.6,867.2,867.6,854.7,-,-1.34
"Nov 08, 2018",867.2,876.8,878.3,865.4,-,-1.12
"Nov 07, 2018",877.0,873.2,881.5,869.8,-,0.44
"Nov 06, 2018",873.2,867.5,879.8,867.2,-,0.66
"Nov 05, 2018",867.5,873.6,877.0,866.0,-,-0.73
"Nov 04, 2018",873.9,872.1,874.4,872.1,-,0.21
"Nov 02, 2018",872.1,867.8,876.4,863.7,-,0.5
"Nov 01, 2018",867.8,841.8,867.8,841.0,-,3.09
"Oct 31, 2018",841.8,838.4,843.6,834.4,-,0.41
"Oct 30, 2018",838.4,836.6,843.4,834.6,-,0.22
"Oct 29, 2018",836.6,835.7,845.6,833.5,-,0.11
"Oct 28, 2018",835.7,837.5,837.8,835.4,-,-0.04
"Oct 26, 2018",836.0,829.5,838.6,825.8,-,0.77
"Oct 25, 2018",829.6,834.4,836.5,825.9,-,-0.6
"Oct 24, 2018",834.6,835.1,838.4,827.9,-,-0.06
"Oct 23, 2018",835.1,824.0,838.2,820.0,-,1.35
"Oct 22, 2018",824.0,833.8,841.6,820.8,-,-1.18
"Oct 21, 2018",833.8,834.0,834.3,833.2,-,-0.01
"Oct 19, 2018",833.9,831.5,839.9,830.4,-,0.29
"Oct 18, 2018",831.5,835.0,837.3,828.6,-,-0.43
"Oct 17, 2018",835.1,844.9,845.9,834.6,-,-1.19
"Oct 16, 2018",845.2,846.7,850.2,842.8,-,-0.19
"Oct 15, 2018",846.8,843.3,854.4,843.2,-,0.42
"Oct 14, 2018",843.3,842.2,844.1,841.7,-,0.18
"Oct 12, 2018",841.8,842.0,846.7,839.3,-,-0.01
"Oct 11, 2018",841.9,824.5,847.9,818.3,-,2.11
"Oct 10, 2018",824.5,829.3,831.4,822.6,-,-0.58
"Oct 09, 2018",829.3,825.3,830.6,814.0,-,0.48
"Oct 08, 2018",825.3,825.2,827.1,812.4,-,0.01
"Oct 07, 2018",825.2,825.5,826.9,824.9,-,-0.01
"Oct 05, 2018",825.3,827.4,834.3,821.9,-,-0.25
"Oct 04, 2018",827.4,827.8,836.4,823.2,-,-0.05
"Oct 03, 2018",827.8,835.9,840.0,827.5,-,-0.99
"Oct 02, 2018",836.1,827.0,838.2,818.8,-,1.11
"Oct 01, 2018",826.9,818.6,828.4,811.4,-,1.01
"Sep 30, 2018",818.6,819.8,820.6,818.2,-,0.01
"Sep 28, 2018",818.5,813.2,826.8,809.2,-,0.65
"Sep 27, 2018",813.2,827.4,835.7,810.0,-,-1.74
"Sep 26, 2018",827.6,827.8,832.9,823.3,-,-0.02
"Sep 25, 2018",827.8,831.6,837.3,825.6,-,-0.46
"Sep 24, 2018",831.6,829.4,838.4,826.3,-,0.27
"Sep 23, 2018",829.4,832.1,833.0,828.8,-,0.08
"Sep 21, 2018",828.7,835.1,839.0,822.9,-,-0.75
"Sep 20, 2018",835.0,824.2,835.9,818.8,-,1.31
"Sep 19, 2018",824.2,815.2,827.3,812.6,-,1.1
"Sep 18, 2018",815.2,795.5,819.0,795.0,-,2.49
"Sep 17, 2018",795.4,793.5,808.0,792.4,-,0.24
"Sep 16, 2018",793.5,796.0,796.2,793.5,-,-0.14
"Sep 14, 2018",794.6,804.2,812.4,794.6,-,-1.19
"Sep 13, 2018",804.2,799.7,813.7,799.6,-,0.55
"Sep 12, 2018",799.8,792.6,802.0,783.3,-,0.92
"Sep 11, 2018",792.5,786.3,794.1,781.4,-,0.79
"Sep 10, 2018",786.3,782.1,801.1,776.7,-,0.54
"Sep 09, 2018",782.1,783.1,783.1,779.9,-,0.03
"Sep 07, 2018",781.9,792.4,794.8,775.1,-,-1.36
"Sep 06, 2018",792.7,785.8,796.3,781.0,-,0.92
