date,race_num,race_meter,race_lane_condition,weather,rank,horse_num,horse_name,horse_home,horse_sex,horse_age,horse_weight,rating,jockey_name,trainer_name,owner_name,single_odds,double_odds
2020-02-22,5.0,1400.0,7.0,흐림,11.0,7.0,로드핑크,한,암,3.0,53.0,,이동진,안해양,표종순,123.8,24.1
2020-02-22,5.0,1400.0,7.0,흐림,12.0,8.0,서울매직,한,수,4.0,56.5,,윤태혁,김동철,이시환,139.9,9.6
2020-02-22,6.0,1200.0,7.0,흐림,1.0,12.0,마성투혼,한,암,3.0,52.0,33,문성혁,서인석,천사들의 안장,3.2,1.6
2020-02-22,6.0,1200.0,7.0,흐림,2.0,9.0,기븐러너,한,수,4.0,54.0,29,조상범,안병기,이재진,17.8,3.5
2020-02-22,6.0,1200.0,7.0,흐림,3.0,5.0,파크블레이드,한,암,4.0,53.0,30,김동수,이신영,삼정,11.9,2.3
2020-02-22,6.0,1200.0,7.0,흐림,4.0,3.0,탱크삭스,한,암,3.0,52.0,28,안효리,강환민,김창식,6.8,1.7
2020-02-22,6.0,1200.0,7.0,흐림,5.0,8.0,퓨처파이어,한,거,3.0,54.0,30,유승완,전승규,손병현,2.3,1.2
2020-02-22,6.0,1200.0,7.0,흐림,6.0,7.0,하이비트,한,거,5.0,57.0,35,김정준,심승태,류재욱,14.1,2.8
2020-02-22,6.0,1200.0,7.0,흐림,7.0,4.0,킹오브이글,한,거,4.0,52.5,26,문정균,조현수,신우철,86.9,12.3
2020-02-22,6.0,1200.0,7.0,흐림,8.0,10.0,대카인,한,수,5.0,53.5,28,이동진,박윤규,정기찬,22.0,4.1
2020-02-22,6.0,1200.0,7.0,흐림,9.0,6.0,달리는에이스,한,거,5.0,52.0,24,김옥성,박희철,경규환,92.8,17.0
2020-02-22,6.0,1200.0,7.0,흐림,10.0,1.0,그레이킹덤,미,수,3.0,56.0,34,안토니오,지용철,장석린외1인(신치구),14.7,4.1
2020-02-22,6.0,1200.0,7.0,흐림,2.0,2.0,원더풀헤네시,한,암,4.0,54.0,32,김용근,임봉춘,지대섭,2.0,2.0
2020-02-22,6.0,1200.0,7.0,흐림,11.0,11.0,라온댄서,한,암,4.0,52.5,29,이혁,박종곤,라온산업개발(주),11.0,11.0
2020-02-22,7.0,1200.0,7.0,흐림,1.0,9.0,영화즈플라잉,한,암,4.0,52.5,43,조재로,최봉주,김정철,7.4,2.8
2020-02-22,7.0,1200.0,7.0,흐림,2.0,8.0,화이트코멧,한,수,4.0,55.0,45,박태종,정호익,백국인,9.0,2.5
2020-02-22,7.0,1200.0,7.0,흐림,3.0,5.0,역대최고,한,거,4.0,52.0,36,이해동,최상식,오상철,27.2,5.1
2020-02-22,7.0,1200.0,7.0,흐림,4.0,3.0,연희일출,한,암,3.0,52.0,42,이준철,김대근,최병권,2.2,1.2
2020-02-22,7.0,1200.0,7.0,흐림,5.0,2.0,머니지프,한,거,5.0,52.5,40,김효정,배대선,강종우,26.5,4.2
2020-02-22,7.0,1200.0,7.0,흐림,6.0,7.0,위닝블레이드,한,거,4.0,52.0,39,이혁,박대흥,김형란,5.5,2.0
2020-02-22,7.0,1200.0,7.0,흐림,7.0,10.0,피렌체힐,한,수,4.0,52.0,37,유승완,신삼영,안병렬,15.9,3.4
2020-02-22,7.0,1200.0,7.0,흐림,8.0,1.0,솔개바람,한,암,4.0,52.0,42,다비드,이희영,이종욱,7.8,1.9
2020-02-22,7.0,1200.0,7.0,흐림,9.0,12.0,천둥여울,한,암,3.0,52.5,44,송재철,김학수,김광명,27.7,8.6
2020-02-22,7.0,1200.0,7.0,흐림,10.0,6.0,라온윌리엄스,한,암,4.0,51.0,36,조상범,안병기,라온산업개발(주),39.9,7.3
2020-02-22,7.0,1200.0,7.0,흐림,11.0,4.0,에이스트리플,한,수,4.0,52.0,39,임기원,박재우,선용호,43.8,9.6
2020-02-22,7.0,1200.0,7.0,흐림,12.0,11.0,대천보우,한,암,4.0,51.0,36,이철경,손영표,김경민,107.7,20.3
2020-02-22,8.0,1300.0,7.0,흐림,1.0,12.0,레이디켈리,한,암,3.0,52.0,39,송재철,우창구,(주)인펨,2.0,1.3
2020-02-22,8.0,1300.0,7.0,흐림,2.0,10.0,글로벌천하,한,수,4.0,55.0,43,이혁,최상식,장재형,8.7,2.6
2020-02-22,8.0,1300.0,7.0,흐림,3.0,3.0,싱그러운타임,한,암,4.0,52.0,40,최범현,김동균,조창석,8.7,2.2
2020-02-22,8.0,1300.0,7.0,흐림,4.0,1.0,검향,한,암,4.0,52.0,39,유승완,박병일,드림커뮤니티,13.2,2.7
2020-02-22,8.0,1300.0,7.0,흐림,5.0,8.0,티케이데이,한,암,3.0,52.0,40,조재로,김동철,김태권,8.7,2.3
2020-02-22,8.0,1300.0,7.0,흐림,6.0,11.0,일마레,한,수,4.0,51.5,36,다비드,서범석,카도노 시게오,35.1,5.2
2020-02-22,8.0,1300.0,7.0,흐림,7.0,5.0,함양산삼,한,암,4.0,51.5,39,임기원,박재우,유영준,16.4,3.0
2020-02-22,8.0,1300.0,7.0,흐림,8.0,6.0,창성럭키,한,수,5.0,52.5,38,이동하,김순근,임흥호,126.7,25.2
2020-02-22,8.0,1300.0,7.0,흐림,9.0,7.0,프라이빗맨,한,수,4.0,56.5,46,김효정,배대선,김경민,65.9,8.8
2020-02-22,8.0,1300.0,7.0,흐림,10.0,9.0,스카이스톰,한,수,5.0,52.5,38,조상범,손영표,권용수,187.6,25.4
2020-02-22,8.0,1300.0,7.0,흐림,11.0,2.0,백두의정상,한,거,5.0,55.5,44,안토니오,서인석,코리아호스랜드,30.6,8.5
2020-02-22,8.0,1300.0,7.0,흐림,12.0,4.0,금빛열정,한,암,4.0,52.0,36,빅투아르,이관호,이경희,5.7,2.0
2020-02-22,9.0,1200.0,7.0,흐림,1.0,8.0,파노라마뷰,미,수,3.0,55.5,47,이준철,김동균,김영근,1.3,1.0
2020-02-22,9.0,1200.0,7.0,흐림,2.0,2.0,문학스카이,미,수,3.0,52.5,37,김동수,박병일,김재영a,8.0,2.0
2020-02-22,9.0,1200.0,7.0,흐림,3.0,11.0,금빛여왕,미,암,3.0,51.0,37,이강서,이관호,최경미,61.9,8.8
2020-02-22,9.0,1200.0,7.0,흐림,4.0,3.0,카일룸제왕,미,거,3.0,52.5,36,최범현,최용구,한종희,10.8,2.1
2020-02-22,9.0,1200.0,7.0,흐림,5.0,5.0,신의열매,미,거,3.0,52.5,38,조상범,안병기,김동익,94.7,13.8
2020-02-22,9.0,1200.0,7.0,흐림,6.0,10.0,디케이별찌,미,거,3.0,52.5,37,임기원,구자흥,표종진,8.4,1.8
2020-02-22,9.0,1200.0,7.0,흐림,7.0,1.0,정문에이스,미,수,3.0,52.5,37,하정훈,홍대유,김재영b,83.3,10.2
2020-02-22,9.0,1200.0,7.0,흐림,8.0,7.0,스마트스트롱,미,수,3.0,52.5,37,박태종,우창구,이보원,57.0,8.0
2020-02-22,9.0,1200.0,7.0,흐림,9.0,6.0,디케이마루,미,수,3.0,52.5,36,김귀배,이희영,표종진,41.2,5.4
2020-02-22,9.0,1200.0,7.0,흐림,10.0,9.0,문학탭,미,수,3.0,52.5,37,이혁,이희영,권경자,15.7,2.6
2020-02-22,9.0,1200.0,7.0,흐림,11.0,4.0,피엔에스하늘,아,암,4.0,52.0,39,윤영민,조현수,피엔에스커튼월,192.8,46.9
2020-02-22,9.0,1200.0,7.0,흐림,12.0,12.0,와일드코리아,미,수,3.0,52.5,38,김용근,신삼영,유영준,59.4,5.4
2020-02-22,10.0,1700.0,7.0,흐림,1.0,2.0,멋진금성,한,수,3.0,56.5,34,김덕현,박재우,조창규,2.8,1.3
2020-02-22,10.0,1700.0,7.0,흐림,2.0,4.0,시티챔프,한,수,6.0,57.0,34,송재철,박윤규,윤훈현,4.1,1.6
2020-02-22,10.0,1700.0,7.0,흐림,3.0,6.0,최강신기,한,거,4.0,54.0,25,빅투아르,토니,이기선,10.0,2.1
2020-02-22,10.0,1700.0,7.0,흐림,4.0,5.0,승리나래,한,거,5.0,57.0,35,김용근,김학수,강수덕,9.3,2.9
2020-02-22,10.0,1700.0,7.0,흐림,5.0,1.0,시티송암,한,거,4.0,57.0,33,안토니오,최용구,지원철,3.8,1.6
2020-02-22,10.0,1700.0,7.0,흐림,6.0,10.0,남쪽나라,한,암,5.0,53.0,27,조한별,지용철,김종식,47.1,8.8
2020-02-22,10.0,1700.0,7.0,흐림,7.0,9.0,대용왕,한,수,4.0,55.0,29,다비드,임봉춘,박정재,17.3,3.1
2020-02-22,10.0,1700.0,7.0,흐림,8.0,8.0,바람킹,한,수,5.0,55.0,29,방춘식,서범석,오상철,90.1,18.6
2020-02-22,10.0,1700.0,7.0,흐림,9.0,3.0,스페셜어게인,한,암,3.0,52.5,27,최범현,곽영효,이미경,21.7,3.8
2020-02-22,10.0,1700.0,7.0,흐림,10.0,7.0,한일매직,한,수,6.0,55.0,29,박상우,김대근,한일사료,24.8,4.9
2020-02-22,11.0,1900.0,7.0,흐림,1.0,3.0,원더풀이블,한,수,4.0,57.0,62,최범현,서범석,지대섭,5.9,2.0
2020-02-22,11.0,1900.0,7.0,흐림,2.0,8.0,서울탱크,미,거,6.0,58.0,65,김동수,박희철,조병해,12.1,2.5
2020-02-22,11.0,1900.0,7.0,흐림,3.0,6.0,황금주머니,한,거,5.0,54.0,52,조상범,김점오,박성하,63.8,8.8
2020-02-22,11.0,1900.0,7.0,흐림,4.0,4.0,사려니힐링,한,거,6.0,58.0,63,김옥성,박희철,오영익,16.0,3.2
2020-02-22,11.0,1900.0,7.0,흐림,5.0,9.0,파이트투데이,미,수,4.0,55.0,55,빅투아르,토니,한명로,11.7,1.9
2020-02-22,11.0,1900.0,7.0,흐림,6.0,10.0,대변화,한,거,5.0,56.0,58,방춘식,지용철,이수길,17.7,3.2
2020-02-22,11.0,1900.0,7.0,흐림,7.0,12.0,농본대로,한,거,5.0,57.0,60,김효정,배대선,김용래,100.5,14.4
2020-02-22,11.0,1900.0,7.0,흐림,8.0,2.0,이스트킹덤,한,수,5.0,56.0,58,안토니오,정호익,김영구,10.3,2.8
2020-02-22,11.0,1900.0,7.0,흐림,9.0,11.0,멋진왕자,미,수,3.0,54.5,56,임기원,박윤규,정기찬,1.7,1.2
2020-02-22,11.0,1900.0,7.0,흐림,10.0,1.0,스트롱샤인,한,거,9.0,54.0,48,다비드,박병일,박치문,145.4,18.9
2020-02-22,11.0,1900.0,7.0,흐림,11.0,7.0,트라이선더,한,거,4.0,56.0,57,송재철,박종곤,이웅열,16.5,4.5
2020-02-22,11.0,1900.0,7.0,흐림,12.0,5.0,킹플러키,한,거,7.0,55.0,55,조재로,배휴준,양현모,134.5,34.8
2020-02-22,12.0,1400.0,7.0,흐림,1.0,6.0,스프링백,미,거,4.0,51.0,95,조상범,안병기,(주)디알엠씨티,3.6,1.5
2020-02-22,12.0,1400.0,7.0,흐림,2.0,3.0,모르피스,미,거,5.0,58.0,110,빅투아르,이관호,박남성,2.7,1.5
2020-02-22,12.0,1400.0,7.0,흐림,3.0,11.0,장산파워,한,수,6.0,56.5,107,김덕현,박재우,김병진,25.8,5.3
2020-02-22,12.0,1400.0,7.0,흐림,4.0,4.0,청담지니,미,거,4.0,52.0,90,최범현,박대흥,삼정,5.5,1.8
2020-02-22,12.0,1400.0,7.0,흐림,5.0,12.0,플레이시스투고,미,거,6.0,53.0,100,이동하,배대선,이미양,68.1,8.6
2020-02-22,12.0,1400.0,7.0,흐림,6.0,10.0,다이나믹질주,미,수,9.0,51.0,89,박태종,김점오,이원태,116.3,14.4
2020-02-22,12.0,1400.0,7.0,흐림,7.0,8.0,컴플리트스윕,한,수,5.0,51.0,83,임기원,조현수,장석영,13.8,4.4
2020-02-22,12.0,1400.0,7.0,흐림,8.0,2.0,문학쓰나미,미,수,4.0,51.0,89,김동수,정호익,권경자,10.2,2.4
2020-02-22,12.0,1400.0,7.0,흐림,9.0,5.0,청담제왕,미,수,5.0,54.5,103,김용근,서인석,삼정,16.7,3.0
2020-02-22,12.0,1400.0,7.0,흐림,10.0,7.0,라이언록,한,수,6.0,52.0,84,이혁,이신영,정영식,74.1,11.2
2020-02-22,12.0,1400.0,7.0,흐림,11.0,9.0,마이티씽,미,수,5.0,54.0,102,안토니오,서홍수,조병태,11.2,3.1
2020-02-22,12.0,1400.0,7.0,흐림,12.0,1.0,상감마마,한,거,8.0,59.0,112,송재철,박병일,이관형,49.6,10.0
