date,race_num,race_meter,race_lane_condition,weather,rank,horse_num,horse_name,horse_home,horse_sex,horse_age,horse_weight,rating,jockey_name,trainer_name,owner_name,single_odds,double_odds
2020-02-22,2.0,1200.0,18.0,흐림,12.0,2.0,스페셜스토리,한,암,3.0,54.0,,방춘식,박희철,이효선,142.6,28.3
2020-02-22,3.0,1400.0,18.0,흐림,1.0,8.0,장산바다,한,수,3.0,55.0,,빅투아르,토니,김형란,9.0,2.3
2020-02-22,3.0,1400.0,18.0,흐림,2.0,4.0,톱시드,한,거,3.0,55.5,,김정준,박병일,김봉섭,1.7,1.0
2020-02-22,3.0,1400.0,18.0,흐림,3.0,7.0,허니버터바비,한,암,3.0,53.5,,안효리,이신영,카도노 시게오,5.7,1.7
2020-02-22,3.0,1400.0,18.0,흐림,4.0,6.0,록뉴스,한,거,3.0,55.0,,박태종,정호익,최종환,18.6,2.8
2020-02-22,3.0,1400.0,18.0,흐림,5.0,9.0,글로벌선,한,암,3.0,53.0,,김동수,최상식,장재형,26.5,4.7
2020-02-22,3.0,1400.0,18.0,흐림,6.0,1.0,케이엔원더풀,한,수,3.0,55.0,,이현종,박대흥,조경수,5.0,1.4
2020-02-22,3.0,1400.0,18.0,흐림,7.0,10.0,코리안펄,한,수,3.0,55.0,,안토니오,서홍수,박순옥,22.3,4.1
2020-02-22,3.0,1400.0,18.0,흐림,8.0,3.0,블루킹,한,거,3.0,55.0,,조상범,배휴준,강승연,46.6,9.5
2020-02-22,3.0,1400.0,18.0,흐림,9.0,2.0,슈퍼마스터,한,수,3.0,55.0,,조한별,김학수,김지훈,76.2,15.4
2020-02-22,3.0,1400.0,18.0,흐림,5.0,5.0,사람이라는별,한,수,3.0,55.0,,먼로,안병기,우태율,5.0,5.0
2020-02-22,4.0,1200.0,18.0,흐림,1.0,5.0,스피드고,한,수,3.0,54.5,31,이철경,서인석,고재완,2.0,1.0
2020-02-22,4.0,1200.0,18.0,흐림,2.0,8.0,검포,한,수,3.0,56.5,35,김동수,박병일,드림커뮤니티,1.8,1.0
2020-02-22,4.0,1200.0,18.0,흐림,3.0,1.0,미라클호프,한,수,4.0,56.5,34,안토니오,우창구,변갑한,16.1,1.8
2020-02-22,4.0,1200.0,18.0,흐림,4.0,6.0,최고비상,한,거,5.0,52.0,21,조상범,김점오,과천시청,91.5,10.5
2020-02-22,4.0,1200.0,18.0,흐림,5.0,2.0,큐피드강자,한,거,5.0,53.0,27,조한별,유재길,태희종합건설,35.7,3.7
2020-02-22,4.0,1200.0,18.0,흐림,6.0,4.0,달리는웅지,한,수,5.0,52.0,22,문정균,박희철,경규환,74.4,8.3
2020-02-22,4.0,1200.0,18.0,흐림,7.0,3.0,엘리트레오,호,거,4.0,57.0,35,방춘식,이희영,태희종합건설,134.9,9.9
2020-02-22,4.0,1200.0,18.0,흐림,8.0,9.0,굿마운트,한,수,5.0,54.5,30,박병윤,심승태,김지훈,29.3,3.2
2020-02-22,4.0,1200.0,18.0,흐림,9.0,7.0,킹손,한,거,4.0,55.0,31,하정훈,박천서,이동일,20.3,3.0
2020-02-22,5.0,1700.0,18.0,흐림,1.0,5.0,백두산천지,한,수,3.0,56.0,,빅투아르,박병일,이관형,1.6,1.1
2020-02-22,5.0,1700.0,18.0,흐림,2.0,10.0,경부도령,한,수,3.0,55.0,,이현종,유재길,허건호,19.9,3.1
2020-02-22,5.0,1700.0,18.0,흐림,3.0,9.0,아이언하트,한,암,4.0,54.0,,송재철,임봉춘,박정웅,29.5,4.0
2020-02-22,5.0,1700.0,18.0,흐림,4.0,8.0,깨우침,한,수,4.0,55.5,,조상범,안병기,우태율,3.6,1.3
2020-02-22,5.0,1700.0,18.0,흐림,5.0,3.0,선위너,한,암,4.0,53.5,,이동국,서범석,이신근,36.1,4.7
2020-02-22,5.0,1700.0,18.0,흐림,6.0,1.0,사이먼킹덤,한,수,4.0,55.5,,이혁,김학수,이혜란,12.2,2.5
2020-02-22,5.0,1700.0,18.0,흐림,7.0,2.0,레지나,한,암,4.0,53.5,,박상우,안해양,신기철,60.1,7.5
2020-02-22,5.0,1700.0,18.0,흐림,8.0,7.0,호수아,한,거,4.0,56.0,,이철경,손영표,이종천,43.9,6.6
2020-02-22,5.0,1700.0,18.0,흐림,9.0,4.0,금상천하,한,수,4.0,55.5,,하정훈,박천서,민규동,162.1,18.4
2020-02-22,5.0,1700.0,18.0,흐림,10.0,12.0,신의축복,한,암,4.0,54.5,,김정준,심승태,김교완,28.7,4.5
2020-02-22,5.0,1700.0,18.0,흐림,11.0,6.0,적광,한,수,4.0,55.5,,다비드,우창구,안영환,22.4,4.4
2020-02-22,5.0,1700.0,18.0,흐림,12.0,11.0,스페셜챔프,한,암,4.0,53.5,,조재로,배휴준,이성님,111.3,20.1
2020-02-22,6.0,1200.0,17.0,흐림,1.0,4.0,정상돌풍,한,수,5.0,56.0,31,박병윤,박희철,류순곤,33.7,4.7
2020-02-22,6.0,1200.0,17.0,흐림,2.0,6.0,삼성비바,한,수,3.0,55.5,30,송재철,박천서,한명로,12.3,2.7
2020-02-22,6.0,1200.0,17.0,흐림,3.0,9.0,올백,한,암,3.0,53.5,31,김용근,강성오,이긍열,2.9,1.5
2020-02-22,6.0,1200.0,17.0,흐림,4.0,5.0,카히나,한,암,4.0,53.0,29,박을운,이관호,오종택,9.3,2.5
2020-02-22,6.0,1200.0,17.0,흐림,5.0,8.0,바람의미소,한,암,4.0,51.0,22,문성혁,전승규,류화영,46.0,8.2
2020-02-22,6.0,1200.0,17.0,흐림,6.0,7.0,대지여걸,한,암,4.0,54.0,31,유승완,최영주,말사모,30.8,4.7
2020-02-22,6.0,1200.0,17.0,흐림,7.0,3.0,월드비욘드,한,암,3.0,54.5,34,조상범,전승규,손병현,2.9,1.3
2020-02-22,6.0,1200.0,17.0,흐림,8.0,2.0,뇌성벽력,한,거,4.0,55.0,27,먼로,서인석,홍상기,5.7,1.6
2020-02-22,6.0,1200.0,17.0,흐림,9.0,1.0,풀문오션,한,암,4.0,52.0,26,이혁,이신영,김선식,10.8,4.3
2020-02-22,6.0,1200.0,17.0,흐림,10.0,10.0,초원마루,한,암,4.0,53.0,27,김동수,우창구,조홍구,45.9,8.1
2020-02-22,7.0,1300.0,17.0,흐림,1.0,2.0,우아륭,한,암,3.0,54.5,32,송재철,김학수,임흥호,1.3,1.1
2020-02-22,7.0,1300.0,17.0,흐림,2.0,8.0,대승퀸,한,암,3.0,52.0,27,이현종,박대흥,김명식,7.3,1.5
2020-02-22,7.0,1300.0,17.0,흐림,3.0,7.0,로열고스트,한,암,4.0,54.5,31,김동수,김순근,정기환,14.4,2.2
2020-02-22,7.0,1300.0,17.0,흐림,4.0,5.0,초강국,한,암,3.0,52.5,28,김용근,박희철,김종철,38.0,6.9
2020-02-22,7.0,1300.0,17.0,흐림,5.0,4.0,아테나브이,한,암,4.0,53.5,29,유승완,송문길,허장원,7.9,1.7
2020-02-22,7.0,1300.0,17.0,흐림,6.0,6.0,마샤,한,암,5.0,53.5,29,문정균,정호익,박남성,36.9,4.5
2020-02-22,7.0,1300.0,17.0,흐림,7.0,1.0,퀸오브캠프,한,암,4.0,56.0,34,박을운,박재우,윤건구,30.8,3.8
2020-02-22,7.0,1300.0,17.0,흐림,8.0,3.0,백학,한,암,3.0,52.0,26,먼로,서인석,씨유네트워크,14.3,1.9
2020-02-22,8.0,1300.0,17.0,흐림,1.0,7.0,메니히어로,한,수,3.0,56.5,50,먼로,김동균,박정배,1.2,1.1
2020-02-22,8.0,1300.0,17.0,흐림,2.0,8.0,대군파워,한,거,4.0,53.0,42,안토니오,최용구,표종순,42.7,5.2
2020-02-22,8.0,1300.0,17.0,흐림,3.0,10.0,금아애크미,한,수,4.0,57.0,50,이현종,이관호,금아산업(주),16.9,1.7
2020-02-22,8.0,1300.0,17.0,흐림,4.0,5.0,맘마로마,한,암,4.0,52.0,43,빅투아르,리카디,김용래,25.1,2.3
2020-02-22,8.0,1300.0,17.0,흐림,5.0,12.0,라온라이트맨,한,거,3.0,52.0,37,이혁,안병기,라온건설,11.1,2.4
2020-02-22,8.0,1300.0,17.0,흐림,6.0,1.0,사이먼리치,한,수,6.0,52.0,36,조재로,배휴준,고영욱,99.8,10.0
2020-02-22,8.0,1300.0,17.0,흐림,7.0,2.0,포에버위너,한,암,5.0,54.0,47,박태종,우창구,이보원,18.9,4.9
2020-02-22,8.0,1300.0,17.0,흐림,8.0,4.0,한양공주,한,암,5.0,52.0,37,유승완,박대흥,나종용,31.8,3.1
2020-02-22,8.0,1300.0,17.0,흐림,9.0,11.0,방탄마,한,암,4.0,52.5,44,김정준,지용철,김영진,44.3,6.4
2020-02-22,8.0,1300.0,17.0,흐림,10.0,3.0,델타케이,한,거,6.0,55.0,46,조상범,김점오,강균호,26.8,2.9
2020-02-22,8.0,1300.0,17.0,흐림,11.0,6.0,세라칸,한,거,6.0,52.5,41,문정균,최영주,김찬영,134.7,22.9
2020-02-22,8.0,1300.0,17.0,흐림,12.0,9.0,질풍같이,한,수,5.0,52.0,39,송재철,신삼영,코리아호스랜드,121.1,12.4
2020-02-22,9.0,1200.0,17.0,흐림,1.0,5.0,글로벌삭스,미,거,3.0,52.0,38,먼로,강성오,김창식,16.2,5.0
2020-02-22,9.0,1200.0,17.0,흐림,2.0,11.0,파이널칸지노,호,거,5.0,52.0,36,이동국,리카디,함춘,11.9,3.4
2020-02-22,9.0,1200.0,17.0,흐림,3.0,4.0,록의제왕,미,수,3.0,52.0,38,김용근,이신영,정영식,8.4,2.7
2020-02-22,9.0,1200.0,17.0,흐림,4.0,10.0,요리조리,미,암,5.0,54.5,46,유승완,곽영효,황봉기,62.3,12.9
2020-02-22,9.0,1200.0,17.0,흐림,5.0,2.0,에이스찬,미,수,3.0,51.0,36,김동수,정호익,김광두,8.2,2.6
2020-02-22,9.0,1200.0,17.0,흐림,6.0,7.0,문학의전사,미,수,4.0,55.5,45,이현종,박재우,김재영a,10.0,3.0
2020-02-22,9.0,1200.0,17.0,흐림,7.0,3.0,샤크짱,미,수,3.0,56.5,48,다비드,이희영,이종길,4.5,1.7
2020-02-22,9.0,1200.0,17.0,흐림,8.0,12.0,루킹퍼스트,미,수,3.0,52.0,39,박을운,최용구,홍기석,9.4,2.7
2020-02-22,9.0,1200.0,17.0,흐림,9.0,1.0,피엔에스제프,아,거,4.0,56.5,47,조상범,구자흥,피엔에스홈즈,22.7,5.4
2020-02-22,9.0,1200.0,17.0,흐림,10.0,9.0,블랙펀치,미,거,3.0,52.0,39,이혁,박종곤,한종희,7.8,4.6
2020-02-22,9.0,1200.0,17.0,흐림,11.0,8.0,매직페인터,미,암,3.0,52.0,38,이동하,강성오,이경희,18.4,5.2
2020-02-22,9.0,1200.0,17.0,흐림,12.0,6.0,어마무시,미,수,3.0,55.5,46,임기원,안병기,우태율,5.3,1.8
2020-02-22,10.0,1400.0,17.0,흐림,1.0,9.0,문학엠파이어,미,수,3.0,52.5,38,박태종,정호익,권경자,2.3,1.3
2020-02-22,10.0,1400.0,17.0,흐림,2.0,11.0,에코빌,미,수,3.0,52.5,38,빅투아르,리카디,이원태,4.6,1.7
2020-02-22,10.0,1400.0,17.0,흐림,3.0,10.0,아미고라로,미,수,3.0,52.5,37,임기원,박천서,김종진,6.7,2.1
2020-02-22,10.0,1400.0,17.0,흐림,4.0,1.0,절예,미,암,3.0,53.5,47,안토니오,지용철,조용학,7.8,2.2
2020-02-22,10.0,1400.0,17.0,흐림,5.0,4.0,금자유,미,암,3.0,54.5,48,이동국,박병일,배태곤,11.0,2.8
2020-02-22,10.0,1400.0,17.0,흐림,6.0,8.0,글로벌보스,미,수,4.0,55.0,43,문정균,최상식,장재형,12.9,2.7
2020-02-22,10.0,1400.0,17.0,흐림,7.0,7.0,그레이돌,미,거,3.0,52.5,37,박상우,최용구,강무웅,74.1,13.1
2020-02-22,10.0,1400.0,17.0,흐림,8.0,6.0,에스삭스,미,암,3.0,51.0,36,김용근,강환민,김창식,56.3,14.5
2020-02-22,10.0,1400.0,17.0,흐림,9.0,3.0,정상스마트,미,거,3.0,55.5,46,먼로,박희철,정동진,21.3,4.3
2020-02-22,10.0,1400.0,17.0,흐림,10.0,12.0,비바아마도스,미,수,3.0,52.5,36,이철경,서인석,김종진,96.0,14.1
2020-02-22,10.0,1400.0,17.0,흐림,11.0,2.0,더트서퍼,미,거,3.0,52.5,37,이혁,유재길,서순배,19.7,5.1
2020-02-22,10.0,1400.0,17.0,흐림,12.0,5.0,글라디아토레에이,미,수,4.0,53.0,38,송재철,송문길,김형실,63.4,16.1
2020-02-22,11.0,1800.0,17.0,맑음,1.0,7.0,글로벌축제,한,수,4.0,54.0,73,유승완,최상식,장재형,2.9,1.4
2020-02-22,11.0,1800.0,17.0,맑음,2.0,8.0,이겨주마,미,거,5.0,53.5,72,안토니오,홍대유,김재영a,33.8,3.7
2020-02-22,11.0,1800.0,17.0,맑음,3.0,2.0,삼삼빅토리,미,거,5.0,53.0,71,다비드,박윤규,박덕희,56.4,10.4
2020-02-22,11.0,1800.0,17.0,맑음,4.0,10.0,인천치프,미,수,4.0,52.0,67,이현종,정호익,김재영a,9.1,2.6
2020-02-22,11.0,1800.0,17.0,맑음,5.0,4.0,골든게이트,한,거,6.0,56.0,77,박태종,우창구,이보원,49.7,6.7
2020-02-22,11.0,1800.0,17.0,맑음,6.0,9.0,킹즈스텝,호,수,4.0,52.0,69,임기원,박재우,오종택,12.1,2.8
2020-02-22,11.0,1800.0,17.0,맑음,7.0,1.0,베스트불릿,한,수,5.0,52.0,66,송재철,박천서,베스트샤인조합,33.7,8.0
2020-02-22,11.0,1800.0,17.0,맑음,8.0,5.0,톱브레인,미,거,5.0,55.0,75,이혁,김순근,김철,2.9,1.3
2020-02-22,11.0,1800.0,17.0,맑음,9.0,6.0,태양의후예,미,거,6.0,54.0,73,먼로,박재우,윤건구,37.1,6.2
2020-02-22,11.0,1800.0,17.0,맑음,3.0,3.0,사바킹덤,한,거,4.0,54.0,73,빅투아르,박병일,이관형,4.2,1.4
2020-02-22,12.0,1400.0,17.0,맑음,1.0,2.0,화이트퀸,한,암,3.0,51.0,52,임기원,박재우,김태성,2.6,1.5
2020-02-22,12.0,1400.0,17.0,맑음,2.0,10.0,베스트에버,한,수,5.0,57.5,65,송재철,박종곤,김정철,5.9,2.1
2020-02-22,12.0,1400.0,17.0,맑음,3.0,5.0,세명기상,한,수,4.0,55.0,60,안토니오,신삼영,이기철,8.1,2.4
2020-02-22,12.0,1400.0,17.0,맑음,4.0,4.0,주먹도끼,한,거,5.0,52.0,51,이현종,박병일,이관형,54.1,7.4
2020-02-22,12.0,1400.0,17.0,맑음,5.0,3.0,베스트라인,한,수,4.0,52.0,54,이동진,홍대유,이진경,51.2,6.4
2020-02-22,12.0,1400.0,17.0,맑음,6.0,7.0,에이스솔롱고,한,암,4.0,52.0,55,먼로,토니,김광두,19.0,4.6
2020-02-22,12.0,1400.0,17.0,맑음,7.0,6.0,백산군주,한,거,5.0,54.5,59,박태종,최봉주,이용식,64.7,10.1
2020-02-22,12.0,1400.0,17.0,맑음,8.0,8.0,금아킹덤,한,수,4.0,53.0,56,박을운,심승태,금아산업(주),4.6,1.5
2020-02-22,12.0,1400.0,17.0,맑음,9.0,9.0,탁트인,한,암,3.0,52.0,53,이동하,지용철,김광명,14.6,5.1
2020-02-22,12.0,1400.0,17.0,맑음,10.0,11.0,원더풀마리아,한,암,4.0,51.5,56,김용근,임봉춘,(주)녹원목장,7.1,2.0
2020-02-22,12.0,1400.0,17.0,맑음,11.0,12.0,대천히어로,한,거,5.0,52.0,52,조재로,박희철,고양진,64.9,9.3
2020-02-22,12.0,1400.0,17.0,맑음,12.0,1.0,팝스트리트,한,수,5.0,52.0,53,유승완,최영주,손병철,50.5,10.3
