Date,Price,Open,High,Low,Change
"Dec 22, 2017",831.63,832.18,834.41,829.87,-0.07
"Dec 21, 2017",832.24,828.58,833.14,826.02,0.46
"Dec 20, 2017",828.47,831.85,833.03,826.24,-0.43
"Dec 19, 2017",832.01,832.3,835.06,829.54,-0.03
"Dec 18, 2017",832.29,832.45,835.8,831.83,-0.03
"Dec 15, 2017",832.5,834.88,838.68,830.87,-0.3
"Dec 14, 2017",835.0,828.27,836.76,827.24,0.81
"Dec 13, 2017",828.27,826.01,829.85,824.45,0.27
"Dec 12, 2017",826.06,819.52,827.28,818.75,0.81
"Dec 11, 2017",819.46,820.95,823.32,818.3,-0.1
"Dec 08, 2017",820.24,821.57,824.78,819.35,-0.15
"Dec 07, 2017",821.51,827.49,829.26,820.74,-0.72
"Dec 06, 2017",827.45,827.09,830.96,824.65,0.02
"Dec 05, 2017",827.3,825.63,832.05,825.15,0.23
"Dec 04, 2017",825.42,824.36,829.65,821.8,0.12
"Dec 01, 2017",824.47,823.34,828.04,819.26,0.13
"Nov 30, 2017",823.39,819.26,827.82,817.37,0.5
"Nov 29, 2017",819.31,823.31,825.64,814.43,-0.49
"Nov 28, 2017",823.32,829.96,830.84,819.7,-0.8
"Nov 27, 2017",829.96,826.74,832.16,825.82,0.4
"Nov 24, 2017",826.64,826.49,829.37,824.57,0.02
"Nov 23, 2017",826.49,827.42,831.66,825.86,-0.11
"Nov 22, 2017",827.41,827.13,830.26,822.27,0.06
"Nov 21, 2017",826.91,828.21,830.05,821.98,-0.16
"Nov 20, 2017",828.26,827.31,833.62,825.2,0.04
"Nov 17, 2017",827.97,832.53,834.47,825.25,-0.54
"Nov 16, 2017",832.49,838.95,842.27,830.25,-0.8
"Nov 15, 2017",839.17,851.19,852.52,836.58,-1.42
"Nov 14, 2017",851.3,853.75,855.75,848.6,-0.26
"Nov 13, 2017",853.52,858.09,860.14,852.62,-0.62
"Nov 10, 2017",858.88,858.92,860.48,856.8,-0.0
"Nov 09, 2017",858.9,855.29,861.45,853.11,0.4
"Nov 08, 2017",855.51,851.76,856.75,850.88,0.45
"Nov 07, 2017",851.65,855.93,857.52,848.92,-0.5
"Nov 06, 2017",855.94,854.03,856.09,850.61,0.22
"Nov 03, 2017",854.08,857.95,859.1,852.26,-0.46
"Nov 02, 2017",858.01,853.26,860.73,852.35,0.56
"Nov 01, 2017",853.2,856.27,857.69,851.72,-0.37
"Oct 31, 2017",856.38,864.84,865.93,853.0,-0.97
"Oct 30, 2017",864.73,862.72,865.39,860.76,0.02
"Oct 27, 2017",864.58,864.91,867.16,860.76,-0.02
"Oct 26, 2017",864.74,868.86,869.54,862.0,-0.48
"Oct 25, 2017",868.87,879.4,880.45,864.88,-1.2
"Oct 24, 2017",879.41,882.74,883.77,876.48,-0.38
"Oct 23, 2017",882.8,884.11,886.64,880.76,-0.29
"Oct 20, 2017",885.36,889.65,891.41,883.22,-0.48
"Oct 19, 2017",889.66,888.74,891.74,887.05,0.09
"Oct 18, 2017",888.86,887.66,889.32,884.08,0.15
"Oct 17, 2017",887.49,885.98,890.55,884.21,0.19
"Oct 16, 2017",885.81,887.22,889.62,884.78,-0.34
"Oct 13, 2017",888.83,885.92,889.29,883.07,0.31
"Oct 12, 2017",886.09,882.49,888.82,882.04,0.43
"Oct 11, 2017",882.31,883.04,885.93,879.8,-0.08
"Oct 10, 2017",883.04,886.91,888.22,880.12,-0.42
"Oct 09, 2017",886.8,887.11,891.21,885.6,-0.36
"Oct 06, 2017",889.97,890.57,891.12,884.73,-0.07
"Oct 05, 2017",890.57,899.01,899.62,887.72,-0.91
"Oct 04, 2017",898.73,895.73,899.46,894.16,0.33
"Oct 03, 2017",895.73,897.35,899.48,891.9,-0.19
"Oct 02, 2017",897.46,897.01,899.89,893.33,0.03
"Sep 29, 2017",897.23,900.88,901.23,894.71,-0.4
"Sep 28, 2017",900.87,899.3,901.5,895.22,0.17
"Sep 27, 2017",899.3,897.35,902.17,894.55,0.23
"Sep 26, 2017",897.24,900.46,904.12,894.27,-0.38
"Sep 25, 2017",900.63,902.35,903.78,898.7,-0.19
"Sep 22, 2017",902.32,898.62,904.0,896.76,0.39
"Sep 21, 2017",898.79,909.1,909.83,896.66,-1.13
"Sep 20, 2017",909.05,906.08,913.72,903.38,0.33
"Sep 19, 2017",906.08,899.48,907.72,898.91,0.73
"Sep 18, 2017",899.48,906.38,908.5,896.62,-0.81
"Sep 15, 2017",906.8,908.13,910.27,904.29,-0.15
"Sep 14, 2017",908.13,903.97,908.41,902.36,0.46
"Sep 13, 2017",903.97,905.1,908.15,901.27,-0.09
"Sep 12, 2017",904.82,907.72,908.28,904.01,-0.3
"Sep 11, 2017",907.55,913.23,914.84,906.48,-0.52
"Sep 08, 2017",912.26,907.62,918.17,907.04,0.51
"Sep 07, 2017",907.67,906.35,908.36,900.51,0.15
"Sep 06, 2017",906.28,905.56,908.79,901.93,0.08
"Sep 05, 2017",905.57,900.25,907.05,897.42,0.57
"Sep 04, 2017",900.42,890.0,903.34,888.42,0.75
"Sep 01, 2017",893.76,893.92,895.62,888.13,-0.02
"Aug 31, 2017",893.92,888.56,894.29,885.51,0.6
"Aug 30, 2017",888.55,893.98,898.1,886.16,-0.58
"Aug 29, 2017",893.71,890.59,897.88,884.57,0.34
"Aug 28, 2017",890.64,889.63,891.93,887.74,0.14
"Aug 25, 2017",889.42,891.41,893.52,887.9,-0.24
"Aug 24, 2017",891.52,891.24,893.42,887.21,0.03
"Aug 23, 2017",891.29,895.65,897.15,890.58,-0.51
"Aug 22, 2017",895.83,904.01,905.26,895.22,-0.91
"Aug 21, 2017",904.02,902.16,905.35,901.1,0.01
"Aug 18, 2017",903.89,900.82,906.93,898.17,0.32
"Aug 17, 2017",900.98,899.85,906.85,899.02,0.12
"Aug 16, 2017",899.9,888.37,901.88,887.68,1.29
"Aug 15, 2017",888.47,894.72,896.0,887.82,-0.68
"Aug 14, 2017",894.55,901.63,903.57,893.14,-0.87
"Aug 11, 2017",902.4,901.03,904.43,898.07,0.15
"Aug 10, 2017",901.03,898.64,904.33,896.77,0.25
"Aug 09, 2017",898.82,893.47,899.84,889.13,0.59
"Aug 08, 2017",893.52,891.57,894.72,888.26,0.18
"Aug 07, 2017",891.92,893.52,897.0,890.9,-0.31
"Aug 04, 2017",894.73,897.79,898.82,890.37,-0.3
"Aug 03, 2017",897.4,894.33,898.1,892.2,0.3
"Aug 02, 2017",894.73,893.92,897.87,892.02,0.12
"Aug 01, 2017",893.7,895.9,899.68,892.75,-0.24
"Jul 31, 2017",895.86,897.54,898.63,892.14,-0.27
"Jul 28, 2017",898.29,889.87,899.91,888.35,0.91
"Jul 27, 2017",890.2,890.63,898.38,887.82,-0.06
"Jul 26, 2017",890.75,888.96,893.13,883.3,0.21
"Jul 25, 2017",888.9,883.91,890.32,882.93,0.57
"Jul 24, 2017",883.85,885.01,887.97,881.59,-0.2
"Jul 21, 2017",885.62,892.78,892.97,882.62,-0.75
"Jul 20, 2017",892.34,893.99,898.03,888.85,-0.22
"Jul 19, 2017",894.34,891.08,895.82,888.18,0.4
"Jul 18, 2017",890.78,880.04,892.98,878.59,1.2
"Jul 17, 2017",880.21,882.55,885.43,879.21,-0.48
"Jul 14, 2017",884.42,879.23,885.32,877.67,0.55
"Jul 13, 2017",879.56,874.34,880.69,873.37,0.64
"Jul 12, 2017",874.0,877.62,879.45,873.01,-0.41
"Jul 11, 2017",877.62,874.14,879.09,873.3,0.36
"Jul 10, 2017",874.49,877.13,878.52,872.08,-0.35
"Jul 07, 2017",877.53,877.89,880.14,875.09,-0.04
"Jul 06, 2017",877.89,877.0,882.11,873.43,0.12
"Jul 05, 2017",876.88,874.44,879.41,874.18,0.21
"Jul 04, 2017",875.01,881.34,882.7,872.36,-0.71
"Jul 03, 2017",881.23,879.72,881.8,877.49,0.04
"Jun 30, 2017",880.9,881.87,884.13,877.18,-0.07
"Jun 29, 2017",881.52,870.43,881.92,869.35,1.3
"Jun 28, 2017",870.25,864.88,873.86,864.42,0.62
"Jun 27, 2017",864.88,859.54,866.66,859.03,0.59
"Jun 26, 2017",859.77,858.77,863.36,857.64,0.09
"Jun 23, 2017",859.0,859.61,862.9,857.83,-0.03
"Jun 22, 2017",859.26,863.66,866.56,858.16,-0.5
"Jun 21, 2017",863.61,865.87,867.5,862.7,-0.23
"Jun 20, 2017",865.64,863.43,868.26,861.9,0.22
"Jun 19, 2017",863.77,862.53,865.3,860.82,0.04
"Jun 16, 2017",863.46,857.24,866.28,856.63,0.75
"Jun 15, 2017",857.06,849.81,859.48,848.68,0.86
"Jun 14, 2017",849.75,850.03,855.97,848.14,-0.03
"Jun 13, 2017",850.03,852.92,855.47,849.22,-0.34
"Jun 12, 2017",852.92,847.04,855.25,846.07,0.65
"Jun 09, 2017",847.4,846.68,848.89,843.5,0.09
"Jun 08, 2017",846.62,848.84,850.77,845.49,-0.27
"Jun 07, 2017",848.88,839.5,851.14,839.0,1.12
"Jun 06, 2017",839.5,837.12,842.34,832.84,0.27
"Jun 05, 2017",837.28,830.28,840.0,829.09,0.54
"Jun 02, 2017",832.75,827.8,834.0,826.76,0.64
"Jun 01, 2017",827.45,832.01,835.29,826.88,-0.54
"May 31, 2017",831.96,839.48,840.39,830.37,-0.9
"May 30, 2017",839.49,834.53,840.16,833.26,0.55
"May 29, 2017",834.86,831.85,836.5,831.85,0.2
"May 26, 2017",833.2,835.0,836.77,830.73,-0.23
