Date,Price,Open,High,Low,Change
"Sep 24, 2015",153.685,154.05,154.935,153.28,-0.32
"Sep 23, 2015",154.185,152.84,154.335,152.58,0.79
"Sep 22, 2015",152.98,151.92,153.39,151.45,0.61
"Sep 21, 2015",152.06,151.24,152.43,150.95,0.46
"Sep 18, 2015",151.36,150.43,151.43,149.64,0.52
"Sep 17, 2015",150.57,150.84,151.42,149.33,-0.28
"Sep 16, 2015",150.99,152.01,152.57,150.83,-0.76
"Sep 15, 2015",152.14,152.48,153.25,151.83,-0.31
"Sep 14, 2015",152.62,152.56,152.88,151.81,0.01
"Sep 11, 2015",152.605,152.49,153.135,152.36,-0.02
"Sep 10, 2015",152.63,153.58,154.77,152.31,-0.7
"Sep 09, 2015",153.71,154.03,154.34,152.85,-0.3
"Sep 08, 2015",154.17,155.18,156.08,153.75,-0.71
"Sep 07, 2015",155.275,154.86,155.865,154.45,0.17
"Sep 04, 2015",155.01,153.48,155.07,153.06,0.87
"Sep 03, 2015",153.68,152.63,154.04,152.49,0.59
"Sep 02, 2015",152.785,152.18,152.985,151.57,0.34
"Sep 01, 2015",152.265,152.52,152.755,150.89,-0.23
"Aug 31, 2015",152.62,152.06,153.01,152.04,0.25
"Aug 28, 2015",152.24,151.39,152.92,151.13,0.49
"Aug 27, 2015",151.5,152.47,153.41,150.99,-0.74
"Aug 26, 2015",152.625,153.49,154.185,152.43,-0.66
"Aug 25, 2015",153.635,153.51,154.655,151.49,-0.01
"Aug 24, 2015",153.645,154.07,155.865,152.93,-0.39
"Aug 21, 2015",154.25,152.71,154.33,152.63,0.92
"Aug 20, 2015",152.84,152.59,153.9,152.03,0.07
"Aug 19, 2015",152.73,152.81,153.34,152.28,-0.14
"Aug 18, 2015",152.95,152.45,153.18,152.19,0.24
"Aug 17, 2015",152.59,151.95,153.0,151.81,0.35
"Aug 14, 2015",152.055,151.86,152.645,151.54,0.07
"Aug 13, 2015",151.95,151.19,152.59,150.79,0.43
"Aug 12, 2015",151.295,151.77,154.255,150.95,-0.41
"Aug 11, 2015",151.925,149.38,152.565,149.05,1.61
"Aug 10, 2015",149.52,150.1,150.9,149.33,-0.48
"Aug 07, 2015",150.24,150.02,151.22,149.68,0.07
"Aug 06, 2015",150.13,151.28,151.5,149.89,-0.86
"Aug 05, 2015",151.435,150.64,151.835,150.52,0.41
"Aug 04, 2015",150.81,150.89,151.27,149.48,-0.15
"Aug 03, 2015",151.035,150.41,151.175,149.86,0.37
"Jul 31, 2015",150.48,151.15,151.48,149.14,-0.55
"Jul 30, 2015",151.305,149.77,151.635,149.73,0.93
"Jul 29, 2015",149.91,149.59,149.95,148.96,0.13
"Jul 28, 2015",149.71,150.47,151.15,149.49,-0.61
"Jul 27, 2015",150.625,150.91,151.535,150.13,-0.24
"Jul 24, 2015",150.985,149.78,151.605,149.52,0.71
"Jul 23, 2015",149.92,149.13,150.58,149.09,0.42
"Jul 22, 2015",149.29,148.09,149.51,148.05,0.73
"Jul 21, 2015",148.215,149.09,149.755,147.98,-0.68
"Jul 20, 2015",149.23,148.27,149.55,148.23,0.56
"Jul 17, 2015",148.4,147.81,148.54,147.65,0.3
"Jul 16, 2015",147.95,147.91,148.55,147.33,-0.06
"Jul 15, 2015",148.045,147.35,148.265,146.87,0.38
"Jul 14, 2015",147.485,146.49,147.715,146.37,0.59
"Jul 13, 2015",146.62,145.89,146.7,145.42,0.47
"Jul 10, 2015",145.94,145.93,146.29,145.19,-0.08
"Jul 09, 2015",146.055,146.44,147.145,145.6,-0.28
"Jul 08, 2015",146.47,146.2,147.0,145.91,0.09
"Jul 07, 2015",146.335,145.1,146.725,145.07,0.75
"Jul 06, 2015",145.24,144.66,145.7,144.59,0.31
"Jul 03, 2015",144.795,144.81,145.195,144.03,-0.1
"Jul 02, 2015",144.94,145.01,145.38,144.24,-0.14
"Jul 01, 2015",145.14,144.27,145.36,143.79,0.45
"Jun 30, 2015",144.49,144.35,144.71,143.72,0.0
"Jun 29, 2015",144.49,144.72,145.57,144.12,-0.25
"Jun 26, 2015",144.85,143.29,145.31,143.17,0.99
"Jun 25, 2015",143.43,143.07,143.62,142.82,0.16
"Jun 24, 2015",143.205,142.62,143.515,142.37,0.31
"Jun 23, 2015",142.76,141.97,143.08,141.86,0.47
"Jun 22, 2015",142.09,142.18,142.52,141.54,-0.16
"Jun 19, 2015",142.32,142.53,143.02,141.83,-0.2
"Jun 18, 2015",142.61,143.53,143.82,141.92,-0.86
"Jun 17, 2015",143.845,144.17,145.065,143.33,-0.33
"Jun 16, 2015",144.315,143.89,144.565,143.79,0.2
"Jun 15, 2015",144.025,143.24,144.405,143.24,0.4
"Jun 12, 2015",143.45,143.49,144.24,142.94,-0.12
"Jun 11, 2015",143.62,143.14,143.97,142.52,0.23
"Jun 10, 2015",143.29,144.51,144.86,142.79,-0.93
"Jun 09, 2015",144.64,144.19,144.88,144.04,0.21
"Jun 08, 2015",144.33,144.97,145.19,144.09,-0.5
"Jun 05, 2015",145.06,143.53,145.1,143.14,0.97
"Jun 04, 2015",143.67,142.7,143.79,142.62,0.58
"Jun 03, 2015",142.845,142.67,143.225,142.22,0.02
"Jun 02, 2015",142.81,143.78,144.11,142.56,-0.77
"Jun 01, 2015",143.915,143.45,144.045,142.97,0.25
"May 29, 2015",143.56,142.85,143.88,142.63,0.4
"May 28, 2015",142.99,142.84,143.38,142.32,-0.01
"May 27, 2015",143.0,142.76,143.35,142.3,0.06
"May 26, 2015",142.915,141.36,142.965,141.33,0.99
"May 25, 2015",141.51,141.4,141.68,141.28,0.02
"May 22, 2015",141.475,140.88,141.485,140.33,0.33
"May 21, 2015",141.015,141.27,141.625,140.78,-0.28
"May 20, 2015",141.415,141.16,141.775,140.95,0.08
"May 19, 2015",141.3,140.56,141.4,140.25,0.43
"May 18, 2015",140.69,139.72,140.8,139.66,0.63
"May 15, 2015",139.815,140.39,141.385,139.64,-0.45
